key,source,Translation
GoogleSheet_DataExport::05A9B60047A896827FA7488C3E2779F8,Metal joint connector,
GoogleSheet_DataExport::7114730B442877AFEC9969A3F1411880,Metal part,
GoogleSheet_DataExport::097541BA40F4008B84B0368DACE70EC4,Metal pipe,
GoogleSheet_DataExport::B97C4F40467EB8A14F114F91EBC2E197,Metal pipe fitting,
GoogleSheet_DataExport::ADE087DA471C63381B23C0926ECDB3E0,Monitor,
GoogleSheet_DataExport::719F9B084BE4F08AF843DC91A880ED38,Office Chair,
GoogleSheet_DataExport::994E0EA74066F95E0EA106AF38B03FE2,Office Chair,
GoogleSheet_DataExport::1B9F345B4E7F09E39BAED98EEA4D57D5,Office Couch,
GoogleSheet_DataExport::3D7EF7DB4CCC188EAD4566B9020A52E7,Office Couch,
GoogleSheet_DataExport::4CDB3CB646C347DA2AA8418B001A7DA2,Office Couch,
GoogleSheet_DataExport::6D1A41A546FC8A68A05D1E8F07495070,Office Couch,
GoogleSheet_DataExport::7068287045E2E0AFCD5E7A98D00DA617,Office Couch,
GoogleSheet_DataExport::C8603B20487D9ED3EB5ED3BC7B5BD1B6,Office Couch,
GoogleSheet_DataExport::48D9F46A465D23B6BFC306BDE7ED259D,Old Monitor,
GoogleSheet_DataExport::968DE14E41F77233E4768B9E25889DDD,Outlet,
GoogleSheet_DataExport::FC6A195445778093E8E6ED8FD88584D2,Outlet,
GoogleSheet_DataExport::18FF6BCA4DB90BF4E35F8B89144C88A8,Pipe seal,
GoogleSheet_DataExport::5585C63B48310976C4A2448381C6685F,Plastic Bench,
GoogleSheet_DataExport::9C7BA7724B1DE32B6E99988626A2ABD2,Plastic Pallet,
GoogleSheet_DataExport::E5E6091B4CBC039D4E77B9B2531EABF2,Plastic Pallet,
GoogleSheet_DataExport::C9EFF4E442EA705A1A71D09DCB961781,Plastic Scraps,
GoogleSheet_DataExport::1E0E97DB4C14DB07B5A970AC57ACAF37,Plastic crate,
GoogleSheet_DataExport::E1E93FC44DA8EF3E48300E91A6FC6249,Portable Compost,
GoogleSheet_DataExport::C41134364A4EE5D264F8959655F12657,Printer,
GoogleSheet_DataExport::B79EEBC54C826D429B0AAE8B2AAD161F,Reel Projector,
GoogleSheet_DataExport::54FF4A6E4AEA5956B3CFA0ADF1DD4372,Rest Frame,
GoogleSheet_DataExport::3367E574442D7B2A07185C9B5E6A1147,Room Divider,
GoogleSheet_DataExport::411848CB4068C1A72CA01B82E193B76F,Room Divider,
GoogleSheet_DataExport::23ABA71B4373C6B2CA95B8A59C1FA456,Rubber Scraps,
GoogleSheet_DataExport::0C313B8147122407F484269C5D8A6C0A,Rubber Tire,
GoogleSheet_DataExport::ADC752F24DD48F4249CC5181771323C2,Rubber Tire,
GoogleSheet_DataExport::BBD9C3314E490943F7BF80A46AE12648,Rubber Tire,
GoogleSheet_DataExport::BCF019944741B7F07546F4919EAA7516,Rubber Tire,
GoogleSheet_DataExport::D308B068480197AD08272481117FDBC7,Rubber Tire,
GoogleSheet_DataExport::3D822E7148D5CFF55A1850A477E556A8,Rusty electric engine,
GoogleSheet_DataExport::BEA4913C4CD21F87EE22329145A150DF,Rusty metal joint,
GoogleSheet_DataExport::C4C5E67E4398BCEC39D9C5AA39ECC5A7,Rusty pipe connector,
GoogleSheet_DataExport::F1FDC8F241E9876F60BA6A81FD268FCA,Rusty transmission antennas,
GoogleSheet_DataExport::60ECECCB492C4A0B60E78793EBD224DF,Security Camera,
GoogleSheet_DataExport::0D9113034581116A82FFD1AC3AD78E44,Shelf,
GoogleSheet_DataExport::23FADAAE474DFC28E44EA5B7DF369B9F,Shelf,
GoogleSheet_DataExport::9CB5EBB34970CFEC6C21CE9F0810E094,Shelf,
GoogleSheet_DataExport::230FD2CC4D1CB9BE1CC0D999248F5CC7,Shipping Box,
GoogleSheet_DataExport::7AB176DB48D800FD63C6E58122AAD979,Shipping Box,
GoogleSheet_DataExport::A9AACC4D47113DAF012BF39C87F44146,Shipping Box,
GoogleSheet_DataExport::CB9856EA4704534D9130EB82A082FEC0,Shipping Box,
GoogleSheet_DataExport::0C68D84C42B02E8090BBD2852D64CEE6,Shipping Container,
GoogleSheet_DataExport::0E43E408444E01297105B09661F9E5C4,Shipping Container,
GoogleSheet_DataExport::3F2412394B0A94F809C03A817F83109C,Shipping Container,
GoogleSheet_DataExport::4281C910434423B6F7B60D9B827F87CF,Shipping Container,
GoogleSheet_DataExport::446259C949011B97E6311BBD776B4D75,Shipping Container,
GoogleSheet_DataExport::48F52F2D4835EEBF80AFF6B08C653390,Shipping Container,
GoogleSheet_DataExport::54077C234428D4A66112BA9043F6651B,Shipping Container,
GoogleSheet_DataExport::57E80DAC4E5D4C312120E988D24251BF,Shipping Container,
GoogleSheet_DataExport::6DF745424DA54F83DCD91790B4DCD982,Shipping Container,
GoogleSheet_DataExport::81F3DB2448E68B7848A004BE370BE645,Shipping Container,
GoogleSheet_DataExport::95F5F0364DC12941AA96A9A1724B1C77,Shipping Container,
GoogleSheet_DataExport::D6BFE337400977D255F6DCAD9D7E359F,Shipping Container,
GoogleSheet_DataExport::E616050B4B050A04763978A49A3E2B48,Sleeping Bag,
GoogleSheet_DataExport::F77ED0DE4C1E5CEEC8E5BA91092669E1,Sleeping Bag,
GoogleSheet_DataExport::CF3060B94507342DE5CCF4958CBDC676,Small Box,
GoogleSheet_DataExport::C7BE1D8D44134C6E5B9ED3918B173260,Sofa Chair,
GoogleSheet_DataExport::306BAC704C76446BA3344997F7F28E1B,Steel Tube,
GoogleSheet_DataExport::9DEE66BC4A38D79A53C6F785090AE5D2,Stripped wires,
GoogleSheet_DataExport::3319A1D640C14EB9F401E081BBF088D9,Tangled wires,
GoogleSheet_DataExport::83678A1049537BE6F208B4A5AFCB9F4F,Tangled wires,
GoogleSheet_DataExport::9C79D1B4412685F508065CB7C8C35D29,Tangled wires,
GoogleSheet_DataExport::3403651A439E5A90C011AB879A4D17CF,Tech Scraps,
GoogleSheet_DataExport::1EA486664ACD345EB96619935A873925,Traffic Pole,
GoogleSheet_DataExport::9E8E23494B932395BA81AEB4C171DA83,Trash Bag,
GoogleSheet_DataExport::0D71EA5C4BE2BCD09FC568951874E0AC,Trash Can,
GoogleSheet_DataExport::9CCD6AFF4FF89F53AEDA47A853F8E5AE,Trash Can,
GoogleSheet_DataExport::BE87919449AA37CFC2CEEEB8F3154B53,Trash Can,
GoogleSheet_DataExport::1CC2BD714A81B20D2F54B4B65D2279E1,Trashbag,
GoogleSheet_DataExport::76E622034093BF4E7CD8EFA6CFB5201B,Ultra Tech Scrap,
GoogleSheet_DataExport::0B7858D04CDAF0255BD229B2087805CC,Uplink Module,
GoogleSheet_DataExport::7861B3C84FB0BA6DBB46B5BBF4204363,Used air filter,
GoogleSheet_DataExport::0BF685FE4FACBB9ABBA7648944567A27,Used oil canister,
GoogleSheet_DataExport::180423494773EF74A3449F9502268774,Used oil canister,
GoogleSheet_DataExport::588895CB4D53DF411F1CF2A9B58D8316,V8 engine part,
GoogleSheet_DataExport::361B04CF4F4D0ACBC3C64FAE0AE6EA88,Wire Scraps,
GoogleSheet_DataExport::53D0B8F447285EE3E2EFB38A5D99FF22,Wires,
GoogleSheet_DataExport::1660127E464F24CE2F27FB850191607A,Work Table,
GoogleSheet_DataExport::982908AC4045A19E6FAF6081DC245D9D,Work Table,
GoogleSheet_DataExport::A21826EA49118A42B6CFE88B0376CECE,Work Table,
GoogleSheet_DataExport::D97BE9A24F6AC5EAA42D44B7C2037E67,Workbench,
GoogleSheet_DataExport::74F2F66E4C32037054DE16B4F5755B2A,Worn out Film Reel,
GoogleSheet_DataExport::A35D64A34FDDA5A09FBD9D8CBEE19AEA,Wrapped General Trash,
HolsterSlot::Any,Any,
HolsterSlot::Consumable,Consumable,
HolsterSlot::Text,Holster slot {0},
HolsterSlot::Overlay,Overlay,
HolsterSlot::Primary,Primary,
HolsterSlot::Secondary,Secondary,
HolsterSlot::Throw,Throw,
HumanDelivery::NoDeliveries,No deliveries.,
HumanGrowth::ActionBegin,Begin,
HumanGrowth::Consuming,Consuming {0} ...,
HumanGrowth::Developing,Developing,
HumanGrowth::DevelopmentPaused,Development paused,
HumanGrowth::Estimation,Estimation,
HumanGrowth::InProgress,"Growing new human, please wait...",
HumanGrowth::EstimatedTime,Growth time: {0},
HumanGrowth::MainDevice,Lazarus,
HumanGrowth::MissingRequirements,Missing minimum requirements for growth,
HumanGrowth::NoProgression,No human has grown. Use Lazarus module to grow humans.,
HumanGrowth::NoMental,No mental attributes,
HumanGrowth::NoPhysical,No physical attributes,
HumanGrowth::NoPower,No power,
HumanGrowth::NoEnoughAttributes,Not enough attributes,
HumanGrowth::ActionPause,Pause,
HumanGrowth::PodMissing,Please attach POD,
HumanGrowth::ActionResume,Resume,
HumanGrowth::SolidPrediction,Solid prediction,
HumanGrowth::StrongPrediction,Strong prediction,
HumanGrowth::WeakPhysical,Weak physical attributes,
HumanGrowth::WeakPrediction,Weak prediction,
HumanProperty::StateRange,{0} [{1} - {2}],
HumanProperty::State,{0} [{1}],
HumanProperty::Requirement,{0} requirement ({1}/{2}) not met,
Input::KeyAlt,Alt,
Input::KeyCtrl,Ctrl,
Input::Hold,Hold,
Input::CurveLinear,Linear,
Input::Press,Press,
Input::Reset,Reset,
Input::CurveSCurve,S-Curve,
Input::KeyShift,Shift,
Input::Tap,Tap,
Input::Toggle,Toggle,
Input::KeyMappingWithPrefix,{0} + {1},
Input::KeyModified,{0}+{1},
InterfaceMode::Custom,Custom,
InterfaceMode::Default,Default,
InterfaceMode::Hidden,Hidden,
InterfaceMode::Show,Show,
Invalid::InvalidText,Invalid text,
Inventory::Break,Break {0},
Inventory::Capacity,Capacity: {0} / {1},
Inventory::CollectWithParam,Collect {0},
Inventory::DepositAll,Deposit all,
Inventory::IsFull,Inventory is full,
Inventory::LootAll,Loot all,
Inventory::Loot,Loot {0},
Inventory::ProximityNotAllowed,Proximity [Off],
Inventory::ProximityAllowed,Proximity [On],
Inventory::TotalOfItems,Total of {0} items.,
Inventory::TotalOfOtherItems,Total of {0} other items.,
Inventory::UnableToLoot,Unable to loot,
Inventory::LootAndParamAmountLocal,{0} [{1}/{2}({3})],
Inventory::LootAndParamAmount,{0} [{1}/{2}],
Inventory::LootAndParam,{0} [{1}],
Item::SortAge,Age,
Item::SortCategory,Category,
Item::SortName,Name,
Item::NotFoundBackpack,No items were found in the backpack,
Item::SortQuality,Quality,
Item::SortSlot,Slot,
Item::SortWeight,Weight,
ItemActionType::Build,Build,
ItemActionType::Craft,Craft,
ItemActionType::Dismantle,Dismantle,
ItemActionType::Repair,Repair,
ItemCategaory::All,All,
ItemCategaory::Ammo,Ammunition,
ItemCategaory::Any,Any,
ItemCategaory::Armor,Armor,
ItemCategaory::Attachment,Attachment,
ItemCategaory::Backpack,Backpack,
ItemCategaory::BuilderPattern,Builder Pattern,
ItemCategaory::Cable,Cable,
ItemCategaory::Consumable,Consumable,
ItemCategaory::Container,Container,
ItemCategaory::Equipment,Equipment,
ItemCategaory::FabricatorPattern,Fabricator Pattern,
ItemCategaory::Food,Food,
ItemCategaory::FoodMaterial,Food Material,
ItemCategaory::GardenPattern,Garden Pattern,
ItemCategaory::Grenade,Grenade,
ItemCategaory::HumanObject,Human Object,
ItemCategaory::Item,Item,
ItemCategaory::Magazine,Magazine,
ItemCategaory::Material,Material,
ItemCategaory::Memory,Memory,
ItemCategaory::Module,Module,
ItemCategaory::Organic,Organic,
ItemCategaory::Part,Part,
ItemCategaory::Seed,Seed,
ItemCategaory::Soil,Soil,
ItemCategaory::Weapon,Weapon,
ItemQuality::Artifact,Artifact,
ItemQuality::Common,Common,
ItemQuality::Poor,Poor,
ItemQuality::Rare,Rare,
ItemQuality::Uncommon,Uncommon,
KeyBind::Enter,Enter,
KeyBind::Escape,Escape,
KeyBind::LeftAlt,LAlt,
KeyBind::LeftCtrl,LCtrl,
KeyBind::LeftMouseButton,LMB,
KeyBind::LeftShift,LShift,
KeyBind::MiddleMouseButton,MMB,
KeyBind::RightAlt,RAlt,
KeyBind::RightCtrl,RCtrl,
KeyBind::RightMouseButton,RMB,
KeyBind::RightShift,RShift,
KeyBind::Space,Space,
KeyBind::Collision,{0} is already in used by the {1}. Would you still like to assign the key for {2}?,
Language::System,Automatic,
Language::ChineseSimplified,Chinese,
Language::English,English,
Language::Finnish,Finnish,
Language::French,French,
Language::German,German,
Language::Japanese,Japanese,
Language::PortuguaseBrazil,Portuguese,
Language::SpanishLatam,Spanish,
Language::Swedish,Swedish,
LaunchError::BodyEpic,An error occurred. This game must be started from the Epic Games launcher to run correctly. Please close the application and relaunch it through the Epic Games launcher.,
LaunchError::BodyCommon,An error occurred. This game must be started from the launcher to run correctly. Please close the application and relaunch it through the launcher.,
LaunchError::Title,Launch error,
Locator::Arrived,Arrived,
Locator::Departed,Departed,
LogData::NotAvailable,Data not available.,
LogData::TotalAvailableData,{0} of {3} log data available.,
Menu::Exit,Exit,
Menu::ExitGame,Exit game,
Menu::ExitToDesktop,Exit to desktop,
Menu::Options,Options,
Menu::Play,Play,
Menu::PressAnyButton,Press any button,
Menu::PressAnyKey,Press any key,
Module::UnitDeltaNeg,<neg>(-{0})</>,
Module::UnitDeltaPos,<pos>(+{0})</>,
Module::TypeActive,Active,
Module::ResourceTypeCarbonDioxide,Carbon Dioxide,
Module::Connect,Connect,
Module::ConnectGenericCable,Connect cable,
Module::ConnectCableToEquipment,Connect to equipment,
Module::ConnectCable,Connect {0},
Module::ResourceCategoryData,Data,
Module::ResourceTypeData,Data,
Module::Detach,Detach,
Module::DetachWithSuffix,Detach {0},
Module::ResourceTypeDiesel,Diesel,
Module::Disconnect,Disconnect,
Module::DisconnectReelCable,Disconnect and reel in cable,
Module::DisconnectCable,Disconnect cable,
Module::DisconnectCableWithSuffix,Disconnect cable ({0}),
Module::DisconnectCableFromEquipment,Disconnect the cable from equipment,
Module::CableDrop,Drop,
Module::CableDropReel,Drop / Reel,
Module::ResourceCategoryElectricity,Electricity,
Module::ResourceTypeElectricity,Electricity,
Module::SocketModeAny,Equalize,
Module::CableFabricateExtender,Fabricate cable extender,
Module::ResourceTypeFreshWater,Fresh Water,
Module::ResourceCategoryFuel,Fuel,
Module::ResourceCategoryGas,Gas,
Module::Grab,Grab,
Module::GrabCable,Grab cable,
Module::GrabWithSuffix,Grab {0},
Module::SocketModeInput,Input,
Module::InvalidConnection,Invalid connection,
Module::ResourceTypeMethane,Methane,
Module::Damaged,Module damaged,
Module::ResourceCategoryMooring,Mooring,
Module::ResourceTypeMooring,Mooring,
Module::NoCable,No cable,
Module::NoMoreCablesLeft,No more cables left,
Module::StateOff,Off,
Module::ResourceTypeOil,Oil,
Module::StateOn,On,
Module::SocketModeOutput,Output,
Module::ResourceTypeOxygen,Oxygen,
Module::TypePassive,Passive,
Module::ResourceTypePetrol,Petrol,
Module::ResourceTypePhysicalEnergy,Physical Energy,
Module::CableReeling,Reeling in ... [{0}],
Module::CableRotate,Rotate,
Module::ResourceTypeSaltWater,Salt Water,
Module::SwitchStateStandby,Set to standby,
Module::SocketOccupied,Socket occupied,
Module::StateStandby,Standby,
Module::SocketSwitchCables,Switch cables,
Module::ChangeSocketMode,Switch mode ({0}),
Module::CableThrow,Throw,
Module::GrabTooHeavy,Too heavy to grab,
Module::SwitchStateOff,Turn Off,
Module::SwitchStateOn,Turn On,
Module::TurnOnPowerSwitch,Turn on power switch,
Module::ResourceCategoryWater,Water,
Module::WirelessCharge,Wireless charge,
Module::WrongCable,Wrong Cable,
Module::TransferSpeed,{0},
Module::UnitSingle,{0},
Module::Equipment,{0} (Equipment),
Module::CableDragOutOfCable,{0} (Out of cable),
Module::Self,{0} (Self),
Module::UnitValueWithColonTwo,{0} ({1} : {2}),
Module::UnitSingleParentheses,{0} ({1}),
Module::CableDragIntegrated,{0} / {1},
Module::UnitDoubleOutOf,{0} / {1},
Module::CableDrag,{0} / {1} ({2} remaining),
Module::UnitDoubleWithPercentage,{0} / {1} ({2}%),
Module::UnitDoubleWithThird,{0} / {1} ({2}),
Module::UnitDoubleWithThirdNoParentheses,{0} / {1} {2},
Module::UnitDataB,{0} B,
Module::UnitDataGB,{0} GB,
Module::UnitEnergyGJ,{0} GJ,
Module::UnitElectricityGW,{0} GW,
Module::UnitElectricityGWH,{0} GWh,
Module::UnitEnergyJ,{0} J,
Module::UnitDataKB,{0} KB,
Module::UnitMetricLiquid,{0} L,
Module::UnitDataMB,{0} MB,
Module::UnitEnergyMJ,{0} MJ,
Module::UnitElectricityMW,{0} MW,
Module::UnitElectricityMWH,{0} MWh,
Module::UnitDataTB,{0} TB,
Module::UnitEnergyTJ,{0} TJ,
Module::UnitElectricityTW,{0} TW,
Module::UnitElectricityTWH,{0} TWh,
Module::UnitElectricityW,{0} W,
Module::UnitElectricityWH,{0} Wh,
Module::UnitSingleBrackets,{0} [{1}],
Module::CableNotFound,{0} cable not found,
Module::UnitImperialGas,{0} ft³,
Module::UnitImperialLiquid,{0} gallon,
Module::UnitEnergyKJ,{0} kJ,
Module::UnitElectricityKW,{0} kW,
Module::UnitElectricityKWH,{0} kWh,
Module::UnitMetricGas,{0} m³,
Module::UnitDouble,{0} {1},
Module::UnitPipe,{0} | {1},
Module::TransferSpeedH,{0}/h,
Module::TransferSpeedS,{0}/s,
ModuleUI::ConverterTime,Required time: {0},
Network::AlreadyInGame,Already in game.,
Network::ConnectionLost,Connection lost.,
Network::CouldNotRetrieveAddress,Could not retrieve the address for a game.,
Network::CreateSessionFailed,Failed to create a session.,
Network::FailureReceived,Failure received.,
Network::GameNoLongerExist,Game no longer exists.,
Network::InvalidPlayerController,Invalid Player Controller,
Network::JoinSessionFailed,Join Session failed.,
Network::JoinSessionFailedReason,Join Session failed. {0},
Network::JoinFailed,Join failed.,
Network::Title,Network error,
Network::PendingConnectionFailure,Pending connection failure.,
Network::GameIsFull,The game is full.,
Network::HostQuit,The host has quit the match.,
Network::OSSMissing,The online sub-system is missing,
Network::TravelSessionFailed,Travel to Session failed.,
NIS::Quality_Balanced,Balanced,
NIS::Quality_Custom,Custom,
NIS::Quality_Performance,Performance,
NIS::Quality_Quality,Quality,
NIS::Quality_UltraQuality,UltraQuality,
Online::ActiveEvents,Active Events:{0},
Online::Environment,Environment:{0},
Online::OnlineEvents,Online Events:{0},
Prepare::Configurations,Prepare configurations,
Profile::License,License,
Profile::PlayingTrial,Playing in trial mode.,
Profile::Title,Profile,
Profile::SignInChange,Sign in status change occurred.,
Profile::NeedLicense,The signed-in users do not have a license for this game. Downgrading to game trial.,
Profile::Trial,Trial,
Profile::TrialExpired,Trial experience has expired.,
Quest::RewardEnhancerPoints,+{0} Enhancer points,
Quest::RewardExp,+{0} Experience,
Quest::ActionAbandon,Abandon,
Quest::AbandonQuest,Abandon quest,
Quest::ActionAccept,Accept,
Quest::BeginQuest,Begin quest,
Quest::CompleteQuest,Complete quest,
Quest::QuestFooterMessage,Footer message.,
Quest::HideFromHud,Hide from Hud,
Quest::StatusText,Perforce:{0} Git:{1},
Quest::QuestMessageCompleted,Quest completed,
Quest::ListHeader,Quests ({0}),
Quest::ActionReturn,Return,
Quest::ShowInHud,Show in Hud,
Quest::BeginTrack,Track,
Quest::EndTrack,Un-track,
Question::Cancel,Cancel,
Question::AnswerNo,No,
Question::AnswerYes,Yes,
QuestStatus::Aborted,Aborted,
QuestStatus::Available,Available,
QuestStatus::Completed,Completed,
QuestStatus::Failed,Failed,
QuestStatus::InProgress,In-Progress,
QuestStatus::None,None,
QuestStatus::Ready,Ready,
QuestStatus::Starting,Starting,
QuestStatus::Unavailable,Unavailable,
Recycle::ChangeToFind,Possible recycling output :,
Recycle::Recyclable,Recyclable,
Rendering::Resolution,{0} x {1},
Report::Success,Thank you for your feedback!,
Report::Failure,"Unable to send report, please try again. Error: {0}",
Result::Delivered,Delivered,
Result::Failure,Failure,
Result::None,None,
Result::Success,Success,
RocketState::Abort,Abort,
RocketState::Boot,Boot,
RocketState::Completed,Completed,
RocketState::ConnectionLost,Connection Lost,
RocketState::Ground,Ground,
RocketState::InProgress,In-Progress,
RocketState::Landed,Landed,
RocketState::Landing,Landing,
RocketState::LaunchSequence,Launch Sequence,
RocketState::Launched,Launched,
RocketState::None,None,
RocketState::Payload,Payload,
RocketState::Power,Power,
RocketState::Relaunch,Prepare for relaunch,
RocketState::Propellant,Propellant,
RocketState::RequestLaunch,Request Launch,
RocketState::Startup,Startup,
RocketState::SystemCheck,System Check,
RocketState::WaitingForPreparation,Waiting for preparation,
RocketState::Weather,Weather,
Save::AutoSlot,Auto backup slot {0},
Save::Available,Available,
Save::Slot,Backup slot {0},
Save::InitialSaveFailed,Backup wasn't successful because couldn't find an available slot.,
Save::EmptySlot,Empty,
Save::EmptySlotWithIndex,Empty backup slot {0},
Save::GameProgressionUnSaved,Game progress is unsaved.,
Save::LocalProfile,Local profile,
Save::NoAvailableSlots,No available slots,
Save::NoSaveGames,No backups,
Save::OverrideTitle,Override,
Save::OverrideText,Save game slot already exists. Would you like to override the save game?,
SaveGame::NotSupportedShort,"This backup was created with game build {0}, which is no longer supported and cannot be loaded.",
SaveGame::NotSupportedGameType,This backup was created with game different type (demo/full).,
SaveGame::NotSupportedBuildType,This backup was created with type ({0}) that is not supported.,
Security::LevelUp,New security level {0} unlocked.,
Settings::Auto,Auto,
Settings::VideoModeBorderless,Borderless,
Settings::GraphicsQualityCinematic,Cinematic,
Settings::GraphicsQualityCustom,Custom,
Settings::VideoUpscalingMethod_DLSS,DLSS,
Settings::Disabled,Disabled,
Settings::Enabled,Enabled,
Settings::GraphicsQualityEpic,Epic,
Settings::VideoUpscalingMethod_FSR,FSR,
Settings::VideoUpscalingMethod_FXAA,FXAA,
Settings::VideoModeFullScreen,Fullscreen,
Settings::GraphicsQualityHigh,High,
Settings::GraphicsQualityLow,Low,
Settings::GraphicsQualityMedium,Medium,
Settings::VideoUpscalingMethod_NIS,NIS,
Settings::Off,Off,
Settings::On,On,
Settings::VideoUpscalingMethod_TSR,TSR,
Settings::VideoUpscalingMethod_TemporalAA,Temporal Anti-Aliasing,
Settings::VideoFramerateLimitUnlimited,Unlimited,
Settings::VideoModeWindowed,Windowed,
Settings::VideoUpscalingMethod_XESS,XeSS,
Settings::VideoFramerateLimitValue,{0} FPS,
Skill::CostRequirement,Cost: {0},
Skill::LevelRequirement,Level requirement: {0},
Skill::LevelReach,Reach level {0} to unlock tier.,
Skill::ParentRequirement,Requires: {0},
Skill::TierRequirement,Tier requirement: {0},
Skill::CraftHint,You can spend skill points to unlock craft patterns from the skills tab.,
Skill::NoPoints,You don't have skill points.,
Skill::UnusedPoints,You have {0} unused skill points.,
ST_Abilities::PauseReasonBusy,Busy,
ST_Abilities::PauseReasonClimbing,Climbing,
ST_Abilities::ElectricityCostWithValue,Electricity cost {0},
ST_Abilities::PauseReasonFalling,Falling,
ST_Abilities::PauseReasonGrabbing,Grabbing,
ST_Abilities::MissingResources,Missing resources,
ST_Abilities::ElectricityCostNoPower,No power. Electricity cost {0},
ST_Abilities::NothingToRepair,Nothing to repair,
ST_Abilities::PauseReasonRunning,Running,
ST_Abilities::PauseReasonSwimming,Swimming,
ST_Abilities::PauseReasonUnholstered,Unholstered,
ST_Abilities::WarningUnknownPattern,"Warning: No known pattern for item, unable to extract all parts.",
ST_Abilities::WarningNoParts,Warning: No salvageable parts,
ST_Ammo::HeavyDutySlammers_Desc,High-impact rounds for armored targets and versatile use.,
ST_Ammo::TheRod_Desc,"Long-range, underwater-capable kinetic rounds",
ST_Ammo::NoMagazine,No magazine,
ST_Ammo::FlexImpact_Name,Pistol Flex,
ST_Ammo::ShardStorm_Name,Pistol Shard,
ST_Ammo::LuxCorePenetrators_Desc,Precision rounds for high-value targets with superior penetration,
ST_Ammo::Reloading,Reloading,
ST_Ammo::HeavyDutySlammers_Name,Rifle Slam,
ST_Ammo::Tracer_Name,Rifle Trace,
ST_Ammo::TriComposite_Name,Rifle Tri,
ST_Ammo::TriComposite_Desc,Short-circuiting rounds for electrical and non-living targets,
ST_Ammo::LuxCorePenetrators_Name,Sniper Lux,
ST_Ammo::TheRod_Name,Sniper Rod,
ST_Ammo::ShardStorm_Desc,Specialized for soft targets with minor area damage,
ST_Ammo::FlexImpact_Desc,"Standard, versatile bullets for general use.",
ST_Ammo::Tracer_Description,Tracer rounds with fire damage.,
ST_Attachments::Attachment_Magazine_900_100_Desc,100 round pistol magazine,
ST_Attachments::Attachment_Magazine_900_100_Name,100 round pistol magazine,
ST_Attachments::Attachment_Magazine_900_12_Desc,12 round pistol magazine,
ST_Attachments::Attachment_Magazine_900_12_Name,12 round pistol magazine,
ST_Attachments::Attachment_Magazine_900_20_Desc,20 round pistol magazine,
ST_Attachments::Attachment_Magazine_900_20_Name,20 round pistol magazine,
ST_Attachments::Attachment_Magazine_762_30_Desc,30 round rifle magazine,
ST_Attachments::Attachment_Magazine_762_30_Name,30 round rifle magazine,
ST_Attachments::Attachment_Magazine_127_5_Desc,5 round BMG magazine,
ST_Attachments::Attachment_Magazine_127_5_Name,5 round BMG magazine,
ST_Attachments::Attachment_BackIronSight_Desc,Back Iron Sight,
ST_Attachments::Attachment_BackIronSight_Name,Back Iron Sight,
ST_Attachments::Attachment_CassetteB_Desc,Best 90' Holiday Songs Vol.21,
ST_Attachments::Attachment_CassetteB_Name,Best 90' Holiday Songs Vol.21,
ST_Attachments::Attachment_BreacherBarrel_Desc,Breacher Barrel,
ST_Attachments::Attachment_BreacherBarrel_Name,Breacher Barrel,
ST_Attachments::Attachment_ExtenderBarrel_Desc,Extender Barrel,
ST_Attachments::Attachment_ExtenderBarrel_Name,Extender Barrel,
ST_Attachments::Attachment_Flashlight_Name,Flashlight,
ST_Attachments::Attachment_IronSight_Desc,Iron Sight,
ST_Attachments::Attachment_IronSight_Name,Iron Sight,
ST_Attachments::Attachment_LaserSight_Desc,Laser Sight,
ST_Attachments::Attachment_LaserSight_Name,Laser Sight,
ST_Attachments::Attachment_OpticalSight_Desc,Optical Sight,
ST_Attachments::Attachment_OpticalSight_Name,Optical Sight,
ST_Attachments::Attachment_CassetteA_Desc,Pop Metal Vol.1,
ST_Attachments::Attachment_CassetteA_Name,Pop Metal Vol.1,
ST_Attachments::Attachment_RedDotSight_Desc,Red Dot Sight,
ST_Attachments::Attachment_RedDotSight_Name,Red Dot Sight,
ST_Attachments::Attachment_ResourceDisplay_Desc,Resource Display,
ST_Attachments::Attachment_ResourceDisplay_Name,Resource Display,
ST_Attachments::Attachment_StabilizerBarrel_Desc,Stabilizer Barrel,
ST_Attachments::Attachment_StabilizerBarrel_Name,Stabilizer Barrel,
ST_Attachments::Attachment_SuppressorBarrel_Desc,Suppressor Barrel,
ST_Attachments::Attachment_SuppressorBarrel_Name,Suppressor Barrel,
ST_Attachments::Attachment_Flashlight_Desc,Weapon Flashlight,
ST_Cables::Cable_Data_Name,Data Cable,
ST_Cables::CableExtender_Data_Name,Data cable extender,
ST_Cables::Cable_Electric_Name,Electric Cable,
ST_Cables::CableExtender_Electric_Name,Electric cable extender,
ST_Cables::Cable_Fuel_Name,Fuel Cable,
ST_Cables::CableExtender_Fuel_Name,Fuel cable extender,
ST_Cables::Cable_Gas_Name,Gas Cable,
ST_Cables::CableExtender_Gas_Name,Gas cable extender,
ST_Cables::Cable_Mooring_Name,Mooring Cable,
ST_Cables::Cable_Mooring_Desc,Used to pull physical objects,
ST_Cables::CableExtender_Data_Desc,Used to transfer data between devices,
ST_Cables::Cable_Data_Desc,Used to transfer data between devices,
ST_Cables::CableExtender_Electric_Desc,Used to transfer electrical power between devices,
ST_Cables::Cable_Electric_Desc,Used to transfer electrical power between devices,
ST_Cables::CableExtender_Fuel_Desc,Used to transfer fuel between devices,
