key,source,Translation
ST_Abilities::ElectricityCostNoPower,No power. Electricity cost {0},Nessuna energia. Costo elettricità {0}
ST_Abilities::NothingToRepair,Nothing to repair,Niente da riparare
ST_Abilities::PauseReasonRunning,Running,Corsa
ST_Abilities::PauseReasonSwimming,Swimming,Nuoto
ST_Abilities::PauseReasonUnholstered,Unholstered,Sfondato
ST_Abilities::WarningUnknownPattern,"Warning: No known pattern for item, unable to extract all parts.","Attenzione: Nessuno schema noto per l’oggetto, impossibile estrarre tutte le parti."
ST_Abilities::WarningNoParts,Warning: No salvageable parts,Attenzione: Niente parti recuperabili
ST_Ammo::HeavyDutySlammers_Desc,High-impact rounds for armored targets and versatile use.,Proiettili ad alto impatto per bersagli corazzati e uso versatile.
ST_Ammo::TheRod_Desc,"Long-range, underwater-capable kinetic rounds","Proiettili cinetici a lunga gittata, utilizzabili sott’acqua"
ST_Ammo::NoMagazine,No magazine,Nessun caricatore
ST_Ammo::FlexImpact_Name,Pistol Flex,Pistola Flex
ST_Ammo::ShardStorm_Name,Pistol Shard,Pistola Shard
ST_Ammo::LuxCorePenetrators_Desc,Precision rounds for high-value targets with superior penetration,Proiettili di precisione per bersagli di alto valore con penetrazione superiore
ST_Ammo::Reloading,Reloading,Ricarica in corso
ST_Ammo::HeavyDutySlammers_Name,Rifle Slam,Fucile Slam
ST_Ammo::Tracer_Name,Rifle Trace,Fucile Trace
ST_Ammo::TriComposite_Name,Rifle Tri,Fucile Tri
ST_Ammo::TriComposite_Desc,Short-circuiting rounds for electrical and non-living targets,Proiettili che provocano corto circuito per bersagli elettrici e non viventi
ST_Ammo::LuxCorePenetrators_Name,Sniper Lux,Cecchino Lux
ST_Ammo::TheRod_Name,Sniper Rod,Cecchino Rod
ST_Ammo::ShardStorm_Desc,Specialized for soft targets with minor area damage,Specializzati per bersagli morbidi con danno ad area ridotto
ST_Ammo::FlexImpact_Desc,"Standard, versatile bullets for general use.","Proiettili standard e versatili per uso generale."
ST_Ammo::Tracer_Description,Tracer rounds with fire damage.,Proiettili traccianti con danno da fuoco.
ST_Attachments::Attachment_Magazine_900_100_Desc,100 round pistol magazine,Caricatore pistola da 100 colpi
ST_Attachments::Attachment_Magazine_900_100_Name,100 round pistol magazine,Caricatore pistola da 100 colpi
ST_Attachments::Attachment_Magazine_900_12_Desc,12 round pistol magazine,Caricatore pistola da 12 colpi
ST_Attachments::Attachment_Magazine_900_12_Name,12 round pistol magazine,Caricatore pistola da 12 colpi
ST_Attachments::Attachment_Magazine_900_20_Desc,20 round pistol magazine,Caricatore pistola da 20 colpi
ST_Attachments::Attachment_Magazine_900_20_Name,20 round pistol magazine,Caricatore pistola da 20 colpi
ST_Attachments::Attachment_Magazine_762_30_Desc,30 round rifle magazine,Caricatore fucile da 30 colpi
ST_Attachments::Attachment_Magazine_762_30_Name,30 round rifle magazine,Caricatore fucile da 30 colpi
ST_Attachments::Attachment_Magazine_127_5_Desc,5 round BMG magazine,Caricatore BMG da 5 colpi
ST_Attachments::Attachment_Magazine_127_5_Name,5 round BMG magazine,Caricatore BMG da 5 colpi
ST_Attachments::Attachment_BackIronSight_Desc,Back Iron Sight,Mirino Ferro Posteriore
ST_Attachments::Attachment_BackIronSight_Name,Back Iron Sight,Mirino Ferro Posteriore
ST_Attachments::Attachment_CassetteB_Desc,Best 90' Holiday Songs Vol.21,Best 90' Holiday Songs Vol.21
ST_Attachments::Attachment_CassetteB_Name,Best 90' Holiday Songs Vol.21,Best 90' Holiday Songs Vol.21
ST_Attachments::Attachment_BreacherBarrel_Desc,Breacher Barrel,Canna Breacher
ST_Attachments::Attachment_BreacherBarrel_Name,Breacher Barrel,Canna Breacher
ST_Attachments::Attachment_ExtenderBarrel_Desc,Extender Barrel,Canna Extender
ST_Attachments::Attachment_ExtenderBarrel_Name,Extender Barrel,Canna Extender
ST_Attachments::Attachment_Flashlight_Name,Flashlight,Torcia
ST_Attachments::Attachment_IronSight_Desc,Iron Sight,Mirino a Ferro
ST_Attachments::Attachment_IronSight_Name,Iron Sight,Mirino a Ferro
ST_Attachments::Attachment_LaserSight_Desc,Laser Sight,Mira Laser
ST_Attachments::Attachment_LaserSight_Name,Laser Sight,Mira Laser
ST_Attachments::Attachment_OpticalSight_Desc,Optical Sight,Ottica
ST_Attachments::Attachment_OpticalSight_Name,Optical Sight,Ottica
ST_Attachments::Attachment_CassetteA_Desc,Pop Metal Vol.1,Pop Metal Vol.1
ST_Attachments::Attachment_CassetteA_Name,Pop Metal Vol.1,Pop Metal Vol.1
ST_Attachments::Attachment_RedDotSight_Desc,Red Dot Sight,Mira Red Dot
ST_Attachments::Attachment_RedDotSight_Name,Red Dot Sight,Mira Red Dot
ST_Attachments::Attachment_ResourceDisplay_Desc,Resource Display,Display Risorse
ST_Attachments::Attachment_ResourceDisplay_Name,Resource Display,Display Risorse
ST_Attachments::Attachment_StabilizerBarrel_Desc,Stabilizer Barrel,Canna Stabilizer
ST_Attachments::Attachment_StabilizerBarrel_Name,Stabilizer Barrel,Canna Stabilizer
ST_Attachments::Attachment_SuppressorBarrel_Desc,Suppressor Barrel,Canna Silenziata
ST_Attachments::Attachment_SuppressorBarrel_Name,Suppressor Barrel,Canna Silenziata
ST_Attachments::Attachment_Flashlight_Desc,Weapon Flashlight,Torcia da Arma
ST_Cables::Cable_Data_Name,Data Cable,Cavo Dati
ST_Cables::CableExtender_Data_Name,Data cable extender,Prolunga Cavo Dati
ST_Cables::Cable_Electric_Name,Electric Cable,Cavo Elettrico
ST_Cables::CableExtender_Electric_Name,Electric cable extender,Prolunga Cavo Elettrico
ST_Cables::Cable_Fuel_Name,Fuel Cable,Cavo Carburante
ST_Cables::CableExtender_Fuel_Name,Fuel cable extender,Prolunga Cavo Carburante
ST_Cables::Cable_Gas_Name,Gas Cable,Cavo Gas
ST_Cables::CableExtender_Gas_Name,Gas cable extender,Prolunga Cavo Gas
ST_Cables::Cable_Mooring_Name,Mooring Cable,Cavo di Ormeggio
ST_Cables::Cable_Mooring_Desc,Used to pull physical objects,Usato per trascinare oggetti fisici
ST_Cables::CableExtender_Data_Desc,Used to transfer data between devices,Usato per trasferire dati tra dispositivi
ST_Cables::Cable_Data_Desc,Used to transfer data between devices,Usato per trasferire dati tra dispositivi
ST_Cables::CableExtender_Electric_Desc,Used to transfer electrical power between devices,Usato per trasferire energia elettrica tra dispositivi
ST_Cables::Cable_Electric_Desc,Used to transfer electrical power between devices,Usato per trasferire energia elettrica tra dispositivi
ST_Cables::CableExtender_Fuel_Desc,Used to transfer fuel between devices,Usato per trasferire carburante tra dispositivi
ST_Cables::Cable_Fuel_Desc,Used to transfer fuel between devices,Usato per trasferire carburante tra dispositivi
ST_Cables::CableExtender_Gas_Desc,Used to transfer gas between devices,Usato per trasferire gas tra dispositivi
ST_Cables::Cable_Gas_Desc,Used to transfer gas between devices,Usato per trasferire gas tra dispositivi
ST_Cables::CableExtender_Water_Desc,Used to transfer water between devices,Usato per trasferire acqua tra dispositivi
ST_Cables::Cable_Water_Desc,Used to transfer water between devices,Usato per trasferire acqua tra dispositivi
ST_Cables::Cable_Water_Name,Water Cable,Cavo Acqua
ST_Cables::CableExtender_Water_Name,Water cable extender,Prolunga Cavo Acqua
ST_Characters::BackupState,Backup your state in case of shutdown,Esegui un backup del tuo stato in caso di spegnimento
ST_Characters::Battery,Battery,Batteria
ST_Characters::BuildTime,Build time,Tempo di costruzione
ST_Characters::Consumption,Consumption,Consumo
ST_Characters::CraftTime,Craft time,Tempo di creazione
ST_Characters::DismantleTime,Dismantle time,Tempo di smontaggio
ST_Characters::Diving,Diving,Immersione
ST_Characters::EnhancerBatteryCapasity,Electricity capacity +{0},Capacità elettrica +{0}
ST_Characters::Experience,Experience,Esperienza
ST_Characters::ExtraWeight,Extra weight,Peso extra
ST_Characters::EnhancerCarryCapasity,Inventory carry capacity +{0},Capacità di carico inventario +{0}
ST_Characters::Level,Level,Livello
ST_Characters::LevelUp,Level up,Aumento di livello
ST_Characters::EnhancerHydraulic,Max capacity {Cap}% and efficiency {Eff}%,Capacità max {Cap}% ed efficienza {Eff}%
ST_Characters::EnhnacerMaxDive,Max dive depth,Profondità massima immersione
ST_Characters::Mobility,Mobility,Mobilità
ST_Characters::NewTool,New tool,Nuovo strumento
ST_Characters::PowerConsumption,Power consumption,Consumo energetico
ST_Characters::RepairTime,Repair time,Tempo di riparazione
ST_Characters::SecurityLevel,Security level,Livello di sicurezza
ST_Characters::SkillAndEnhancers,Skills & enhancers,Abilità e potenziamenti
ST_Characters::State,State,Stato
ST_Characters::Vitality,Vitality,Vita
ST_Characters::NewToolBody,You have unlocked new tool and its ready to be equipped.,Hai sbloccato un nuovo strumento ed è pronto per essere equipaggiato.
ST_Characters::FirstUnlock,You have unlocked your first skill and enhancer points. Use points to learn new skills and improve character.,Hai sbloccato la tua prima abilità e i punti potenziamento. Usa i punti per apprendere nuove abilità e migliorare il personaggio.
ST_Characters::LevelUpNewSkillAndEnhancerPoints,You now have new skill and enhancer points!,Ora hai nuovi punti abilità e potenziamento!
ST_ContextMenu::AddAllPartsToQueue,Add all parts to queue,Aggiungi tutte le parti alla coda
ST_ContextMenu::AddMissingPartToQueue,Add missing parts to queue,Aggiungi parti mancanti alla coda
ST_ContextMenu::AddTask,Add task,Aggiungi attività
ST_ContextMenu::AddToActionBar,Add to action bar,Aggiungi alla barra azioni
ST_ContextMenu::AddToActionBarSlot,Add to action bar {0},Aggiungi alla barra azioni {0}
ST_ContextMenu::AddToHolster,Add to holster,Aggiungi alla fondina
ST_ContextMenu::AddToRack,Add to rack,Aggiungi al rack
ST_ContextMenu::AttachTo,Attach to,Aggancia a
ST_ContextMenu::AttachToSocket,Attach to socket,Aggancia alla presa
ST_ContextMenu::CheatComponents,Cheat components,Componenti cheat
ST_ContextMenu::CheatDuplicate5,Duplicate 5x (Cheat),Duplica 5x (Cheat)
ST_ContextMenu::EditAttachments,Edit attachments,Modifica accessori
ST_ContextMenu::EditTask,Edit task,Modifica attività
ST_ContextMenu::HideFromHud,Hide from HUD,Nascondi dall’HUD
ST_ContextMenu::RemoveAttachments,Remove attachments,Rimuovi accessori
ST_ContextMenu::RemoveTask,Remove task,Rimuovi attività
ST_ContextMenu::ShowInHud,Show in HUD,Mostra nell’HUD
ST_ContextMenu::TakeFromRack,Take from rack,Prendi dal rack
ST_Credits::Title_Additional_Art,Additional Art,Arte Aggiuntiva
ST_Credits::Title_Art,Art,Arte
ST_Credits::Title_Audio_Music,Audio & Music,Audio & Musica
ST_Credits::Title_Story_Design,Design & Story,Design & Storia
ST_Credits::Title_Marketing_PR,Marketing & PR,Marketing & PR
ST_Credits::Title_Special_Thanks,Special Thanks,Ringraziamenti Speciali
ST_Credits::Title_Testing_Localization,Testing & Localization,Testing & Localizzazione
ST_Debutg::Welcome,Welcome! This is a test message.,Benvenuto! Questo è un messaggio di test.
ST_Dialogs::OverrideSaveGameFooter,All progression saved in this slot will be lost.,Tutto il progresso salvato in questo slot sarà perso.
ST_Dialogs::ConfirmApply,Apply,Applica
ST_Dialogs::ExitDesktopBody,Are you sure you want exit to desktop? Any unsaved progression will be lost.,Sei sicuro di voler uscire al desktop? Qualsiasi progresso non salvato andrà perso.
ST_Dialogs::DeleteSaveGameBody,Are you sure you want to delete backup slot? All progression saved in this slot will be lost.,Sei sicuro di voler eliminare lo slot di backup? Tutto il progresso salvato sarà perso.
ST_Dialogs::ExitGameBody,Are you sure you want to exit the game? any unsaved progress will be lost.,Sei sicuro di voler uscire dal gioco? Ogni progresso non salvato andrà perso.
ST_Dialogs::OverrideSaveGameBodyNoSlot,Are you sure you want to override existing backup?,Sei sicuro di voler sovrascrivere il backup esistente?
ST_Dialogs::FabricatorClearQueueBody,Are you sure you would like to clear the queue?,Sei sicuro di voler svuotare la coda?
ST_Dialogs::SaveGameFailureTitle,Backup failure,Errore di backup
ST_Dialogs::SaveGameNotSupportedTitle,Backup not supported,Backup non supportato
ST_Dialogs::ConfirmCancel,Cancel,Annulla
ST_Dialogs::FabricatorClearQueueTitle,Clear queue,Svuota coda
ST_Dialogs::ConfirmClose,Close,Chiudi
ST_Dialogs::DeleteSaveGameTitle,Delete backup slot,Elimina slot di backup
ST_Dialogs::ConfirmExit,Exit,Esci
ST_Dialogs::ExitGameTitle,Exit game,Esci dal gioco
ST_Dialogs::ExitDesktopTitle,Exit to desktop,Esci al desktop
ST_Dialogs::ExitGameFooter,Hint! Visit nearest pod to save your progression.,Suggerimento! Visita il pod più vicino per salvare i tuoi progressi.
ST_Dialogs::ConfirmNo,No,No
ST_Dialogs::OverrideSaveGameTitle,Override,Sovrascrivi
ST_Dialogs::FabricatorRemoveFromQueueTitle,Remove from queue,Rimuovi dalla coda
ST_Dialogs::FabricatorRemoveFromQueueBody,Removing item from the queue.,Rimozione oggetto dalla coda.
ST_Dialogs::OverrideSaveGameBody,Save game slot {Slot} already exists? Do you want to override the existing save game?,Lo slot di salvataggio {Slot} esiste già. Vuoi sovrascriverlo?
ST_Dialogs::SaveGameFailureBody,"Unable to backup the game, please try again.","Impossibile effettuare il backup del gioco, riprova."
ST_Dialogs::SaveGameLoadBody,"Unable to backup the game, please try again.","Impossibile effettuare il backup del gioco, riprova."
ST_Dialogs::SaveGameNotSupportedBody,"Unable to load the game progress because it was created with game build, which is unfortunately no longer supported.","Impossibile caricare il progresso perché è stato creato con una build non più supportata."
ST_Dialogs::ExitDesktopFooter,Visit nearest pod to save your progress.,Visita il pod più vicino per salvare i tuoi progressi.
ST_Dialogs::EnhancerAddMany,Would you like to add <highlight>{0}</> points to the <highlight>{1}</>?,Vuoi aggiungere <highlight>{0}</> punti a <highlight>{1}</>?
ST_Dialogs::ConfirmYes,Yes,Sì
ST_Equipment::Equipment_Headlight_Desc,"A basic headlight offering limited range and brightness, suitable for short-distance exploration or emergency use.","Faro di base con portata e luminosità limitate, adatto a esplorazioni ravvicinate o emergenze."
ST_Equipment::Equipment_Headlight_Nebula_Desc,"A high-powered, short-range headlight providing a clear 360-degree illumination—perfect for safely navigating your immediate surroundings.","Faro ad alta potenza e corto raggio, offre illuminazione chiara a 360° per muoversi in sicurezza nelle vicinanze."
ST_Equipment::Equipment_Headlight_Eclipse_Desc,"An intense, narrowly-focused beam designed to pierce the darkness at extended distances. High power consumption for maximum clarity.","Un fascio intenso e molto focalizzato pensato per perforare l’oscurità a grande distanza. Alto consumo per la massima chiarezza."
ST_Equipment::Equipment_Headlight_Lancer_Desc,"Balanced and reliable, this medium-range headlight provides broad, steady illumination perfect for general exploration.","Bilanciato e affidabile, questo faro medio offre un’illuminazione ampia e costante ideale per l’esplorazione generale."
ST_Equipment::Equipment_BodyLight_Desc,Body light,Luce Corporale
ST_Equipment::Equipment_BodyLight_Name,Body light,Luce Corporale
ST_Equipment::Equipment_DismantleTool_Name,Dismantle tool,Strumento di smontaggio
ST_Equipment::Equipment_Headlight_Eclipse_Name,Eclipse,Eclisse
ST_Equipment::Equipment_Backpack_Electric_Large_Desc,Electric Resource Backpack,Zaino Risorse Elettriche
ST_Equipment::Equipment_Backpack_Electric_Medium_Desc,Electric Resource Backpack,Zaino Risorse Elettriche
ST_Equipment::Equipment_Backpack_Electric_Small_Desc,Electric Resource Backpack,Zaino Risorse Elettriche
ST_Equipment::Equipment_Flashlight_Desc,Handheld Spotlight,Faro Portatile
ST_Equipment::Equipment_Flashlight_Name,Handheld Spotlight,Faro Portatile
ST_Equipment::Equipment_Headlight_Lancer_Name,Lancer,Lancer
ST_Equipment::Equipment_Headlight_Nebula_Name,Nebula,Nebula
ST_Equipment::Equipment_Backpack_Petrol_Small_Name,ONi FuelLite,ONi FuelLite
ST_Equipment::Equipment_Backpack_Electric_Large_Name,ONi MegaCell,ONi MegaCell
ST_Equipment::Equipment_Backpack_Petrol_Medium_Name,ONi PetroFlow,ONi PetroFlow
ST_Equipment::Equipment_Backpack_Petrol_Large_Name,ONi PetroMax,ONi PetroMax
ST_Equipment::Equipment_Backpack_Electric_Small_Name,ONi SparkCell,ONi SparkCell
ST_Equipment::Equipment_Backpack_Electric_Medium_Name,ONi VoltPlus,ONi VoltPlus
ST_Equipment::Equipment_Backpack_Petrol_Large_Desc,Petrol Resource Backpack,Zaino Risorse Petrolio
ST_Equipment::Equipment_Backpack_Petrol_Medium_Desc,Petrol Resource Backpack,Zaino Risorse Petrolio
ST_Equipment::Equipment_Backpack_Petrol_Small_Desc,Petrol Resource Backpack,Zaino Risorse Petrolio
ST_Equipment::Equipment_RecoveryGenerator_Desc,Recovery generator,Generatore di Recupero
ST_Equipment::Equipment_RecoveryGenerator_Name,Recovery generator,Generatore di Recupero
ST_Equipment::Equipment_RepairTool_Name,Repair tool,Strumento di Riparazione
ST_Equipment::Equipment_Headlight_Name,Torch,Torcia
ST_Equipment::Equipment_RepairTool_Desc,Use tool to fix broken modules,Usa lo strumento per riparare i moduli rotti
ST_Equipment::Equipment_DismantleTool_Desc,Use tool to scrap modules,Usa lo strumento per smontare i moduli
ST_Food::Food_BoneFortify_Desc,"A calcium-rich solution crafted to enhance bone density and strength, essential for high-impact tasks. Thick and slightly chalky, it's designed to maximize calcium absorption for skeletal health.","Una soluzione ricca di calcio progettata per aumentare la densità e la forza delle ossa, essenziale per attività ad alto impatto. Densa e leggermente gessosa, è formulata per massimizzare l’assorbimento del calcio e sostenere la salute scheletrica."
ST_Food::Food_UltimateGenesis_Desc,"A comprehensive formula that boosts overall vitality, aiding in both physical and mental resilience for peak performance. The rich, golden liquid contains layered nutrients, offering a balanced, long-lasting effect on the body’s foundational systems.","Una formula completa che aumenta la vitalità generale, migliorando la resilienza fisica e mentale per prestazioni ottimali. Il liquido ricco e dorato contiene nutrienti stratificati che offrono un effetto equilibrato e duraturo sui sistemi fondamentali del corpo."
ST_Food::Food_MuscleFortification_Desc,"A dense protein formulation ideal for muscle repair and fiber fortification. With a hearty, creamy texture, it is best consumed post-activity to support recovery and strength building.","Una formulazione proteica densa, ideale per la riparazione muscolare e il rafforzamento delle fibre. Con una consistenza corposa e cremosa, è consigliata dopo l’attività fisica per supportare il recupero e lo sviluppo della forza."
ST_Food::Food_HighFat_Desc,"A dense, high-energy blend crafted to boost physical attributes.","Una miscela densa e ad alta energia progettata per potenziare gli attributi fisici."
ST_Food::Food_NaniteInfusion_Desc,"A high-tech nutrient gel infused with microscopic nanites that monitor and optimize bodily functions in real-time, offering sustained energy and rapid recovery. Appears as a silvery gel with embedded reflective nanites, delivering precise adjustments to meet physical demands.","Un gel nutritivo high-tech infuso con naniti microscopiche che monitorano e ottimizzano le funzioni corporee in tempo reale, offrendo energia costante e recupero rapido. Si presenta come un gel argentato con naniti riflettenti incorporate, garantendo regolazioni precise per soddisfare le esigenze fisiche."
ST_Food::Food_EnduraGrowth_Desc,"A nutrient blend engineered for endurance and sustained physical growth, providing steady support for long-term exertion and recovery. It has a mildly sweet taste and gel-like texture, easily absorbed for quick impact.","Una miscela nutritiva studiata per resistenza e crescita fisica prolungata, fornendo un sostegno costante per sforzi di lunga durata e recupero. Ha un sapore leggermente dolce e una consistenza gelatinosa, facilmente assorbibile per un effetto rapido."
ST_Food::Food_PhysiqueFuel_Desc,"A nutrient to harmonize the body's internal systems, providing support for organs.  With a smoothie-like consistency, best if injected directly to blood stream.","Un nutriente che armonizza i sistemi interni del corpo, sostenendo il funzionamento degli organi. Con una consistenza simile a uno smoothie, è più efficace se iniettato direttamente nel flusso sanguigno."
ST_Food::Food_ImmuneBoost_Desc,"A potent immune-supporting drink with antioxidants and immune-boosting nutrients, ideal for maintaining resilience under stress. It has a fresh, tangy flavor and a light texture that’s quickly absorbed.","Una bevanda potente di supporto immunitario con antiossidanti e nutrienti che rinforzano le difese, ideale per mantenere la resilienza sotto stress. Ha un gusto fresco e agrumato e una consistenza leggera che viene assorbita rapidamente."
ST_Food::Food_NeuroBoost_Desc,"A specialized nutrient formula designed to enhance cognitive function and mental clarity, formulated with essential fats and proteins. Slightly bitter, it has a smooth consistency and is best taken during mentally intensive tasks.","Una formula nutriente specializzata per migliorare la funzione cognitiva e la chiarezza mentale, arricchita con grassi essenziali e proteine. Leggermente amara, ha una consistenza liscia ed è consigliata durante attività mentalmente intense."
ST_Food::Food_HyperEvolution_Desc,"An advanced nutrient blend that accelerates adaptation and growth on a cellular level, enhancing both physical and cognitive abilities. This thick, vibrant green liquid with a metallic taste stimulates quick cellular adaptation and strengthens resilience.","Una miscela nutriente avanzata che accelera l’adattamento e la crescita cellulare, migliorando sia le capacità fisiche sia quelle cognitive. Questo liquido denso, verde brillante e dal sapore metallico stimola un rapido adattamento cellulare e rafforza la resilienza."
ST_Food::Food_MitochondrialSurge_Desc,"An ultra-concentrated formula designed to supercharge cellular energy production, providing immediate endurance and enhanced physical performance. This is dense, dark-red liquid with shimmering particles.","Una formula ultra-concentrata progettata per super-caricare la produzione di energia cellulare, offrendo resistenza immediata e prestazioni fisiche migliorate. È un liquido denso, rosso scuro, con particelle scintillanti."
ST_Food::Food_BoneFortify_Name,Bone-Fortify,Bone-Fortify
ST_Food::Food_NutriCore_Desc,"Core foundation for balanced human growth, supplying essential nutrients to all body systems. Visually reminds one of sand when mixed with water.","Fondamento essenziale per una crescita umana equilibrata, che fornisce nutrienti indispensabili a tutti i sistemi del corpo. Ricorda la sabbia quando viene mescolato con l’acqua."
ST_Food::Food_MindSurge_Desc,"Designed to enhance cognitive function, longevity, and overall vitality. Its rich, salmon-like appearance and texture make it both hearty and nourishing.","Progettato per migliorare la funzione cognitiva, la longevità e la vitalità generale. Il suo aspetto e consistenza, simili al salmone, lo rendono nutriente e sostanzioso."
ST_Food::Food_EnduraGrowth_Name,Endura-Growth,Endura-Growth
ST_Food::Food_HighFat_Name,High-Fat,High-Fat
ST_Food::Food_HyperEvolution_Name,Hyper-Evolution,Hyper-Evolution
ST_Food::Food_ImmuneBoost_Name,Immune Boost,Potenzia-Immunitario
ST_Food::Food_MindSurge_Name,Mind Surge,Impulso Mentale
ST_Food::Food_MitochondrialSurge_Name,Mitochondrial Surge,Impulso Mitocondriale
ST_Food::Food_MuscleFortification_Name,Muscle Fortification,Fortificazione Muscolare
ST_Food::Food_NaniteInfusion_Name,Nanite Infusion,Infusione di Naniti
ST_Food::Food_NeuroBoost_Name,Neuro-Boost,Neuro-Potenziale
ST_Food::Food_NutriCore_Name,Nutri-Core,Nucleo-Nutritivo
ST_Food::Food_PhysiqueFuel_Name,Physique Fuel,Carburante Fisico
ST_Food::Food_UltimateGenesis_Name,Ultimate Genesis,Genesi Suprema
ST_Food::Food_MegaFat_Desc,[DEV] DEBUG FOOD!!!,[DEV] CIBO DEBUG!!!
ST_Food::Food_MegaFat_Name,[DEV] Mega fat,[DEV] Mega grasso
ST_HumanGrowing::AddGrowthItems,Add growth-enhancing items.,Aggiungi elementi che migliorano la crescita.
ST_HumanGrowing::Trait_Agility,Agility,Agilità
ST_HumanGrowing::Trait_AnalyticalReasoning,Analytical reasoning,Ragionamento analitico
ST_HumanGrowing::Trait_Balance,Balance,Equilibrio
ST_HumanGrowing::BeginGrow,Begin,Inizia
ST_HumanGrowing::Trait_Coordination,Coordination,Coordinazione
ST_HumanGrowing::Trait_CreativityInMusic,Creativity in music,Creatività musicale
ST_HumanGrowing::Developing,Developing,In sviluppo
ST_HumanGrowing::GrowthIngredientsDescription,Different types of food and memories can be used to influence the growth process and change the outcome.,Diversi tipi di cibo e ricordi possono influenzare il processo di crescita e modificarne il risultato.
ST_HumanGrowing::Trait_EmotionalIntelligence,Emotional intelligence,Intelligenza emotiva
ST_HumanGrowing::EmptyPod,Empty human pod detected. Please insert a human seed into the pod.,Pod umano vuoto rilevato. Inserire un seme umano nel pod.
ST_HumanGrowing::NewHuman,"Growing a new human, please wait...","Sto generando un nuovo essere umano, attendere..."
ST_HumanGrowing::GrowthIngredients,Growth ingredients,Ingredienti di crescita
ST_HumanGrowing::GrowthPrediction,Growth prediction,Predizione della crescita
ST_HumanGrowing::Trait_InfluentialArtists,Influential artists,Artisti influenti
ST_HumanGrowing::InsertSeed,Insert seed,Inserisci seme
ST_HumanGrowing::InsufficientState,Insufficient state,Stato insufficiente
ST_HumanGrowing::Trait_LegendaryLeaders,Legendary leaders,Leader leggendari
ST_HumanGrowing::Trait_LinguisticTalent,Linguistic talent,Talento linguistico
ST_HumanGrowing::Mental,Mental,Mentale
ST_HumanGrowing::MissingRequirements,Missing requirements,Requisiti mancanti
ST_HumanGrowing::NoData,No data,Nessun dato
ST_HumanGrowing::InsertPod,No human pod. Please insert the pod into the socket.,Nessun pod umano. Inserire il pod nella presa.
ST_HumanGrowing::NoGrowthItems,No suitable growth-enhancing items were found.,Non sono stati trovati elementi adatti a migliorare la crescita.
ST_HumanGrowing::Trait_NotableExplorers,Notable explorers,Esploratori di spicco
ST_HumanGrowing::Paused,Paused,In pausa
ST_HumanGrowing::Physical,Physical,Fisico
ST_HumanGrowing::Trait_PioneeringInnovators,Pioneering innovators,Innovatori pionieristici
ST_HumanGrowing::RemoveFullPod,Please remove fully developed pod,Rimuovere il pod completamente sviluppato
ST_HumanGrowing::Prediction,Prediction,Previsione
ST_HumanGrowing::Professions,Professions,Professioni
ST_HumanGrowing::Trait_Reflexes,Reflexes,Riflessi
ST_HumanGrowing::Trait_RenowedScientists,Renowned scientists,Scienziati rinomati
ST_HumanGrowing::SeeRackDisplay,See rack displays for further instructions,Consultare i display del rack per ulteriori istruzioni
ST_HumanGrowing::SeedNotRefrigerated,Seed not refrigerated insert into functional lazarus rack,Seme non refrigerato: inserire in un rack Lazarus funzionante
ST_HumanGrowing::Trait_SpatialVisualization,Spatial visualization,Visualizzazione spaziale
ST_HumanGrowing::Trait_Speed,Speed,Velocità
ST_HumanGrowing::Traits,Traits,Tratti
ST_HumanGrowing::HumanInDanger,"Warning: Human in danger, not enough resources for upkeep","Attenzione: essere umano in pericolo, risorse insufficienti per il sostentamento"
ST_HumanGrowing::WastePipeBlocked,Waste pipe blocked,Tubo di scarico bloccato
ST_Interaction::Abort,Abort,Annulla
ST_Interaction::Accepted,Accepted,Accettato
ST_Interaction::Activate,Activate,Attiva
ST_Interaction::ActivateAlreadyActivated,Activate (Already activated),Attiva (Già attivato)
ST_Interaction::Add,Add,Aggiungi
ST_Interaction::AddMarker,Add Marker,Aggiungi Segnalino
ST_Interaction::AddPoints,Add points,Aggiungi punti
ST_Interaction::AddToQueue,Add to Queue,Aggiungi alla Coda
ST_Interaction::Apply,Apply,Applica
ST_Interaction::Backup,Backup,Backup
ST_Interaction::Bind,Bind,Associa
ST_Interaction::Board,Board,Bordo
ST_Interaction::Build,Build,Costruisci
ST_Interaction::CallElevator,Call Elevator,Chiama Ascensore
ST_Interaction::Cancel,Cancel,Annulla
ST_Interaction::CancelTool,Cancel tool,Annulla strumento
ST_Interaction::Cheat,Cheat,Cheat
ST_Interaction::Clear,Clear,Pulisci
ST_Interaction::ClearAll,Clear all,Pulisci tutto
ST_Interaction::ClearQueue,Clear queue,Pulisci coda
ST_Interaction::Close,Close,Chiudi
ST_Interaction::CloseDoor,Close Door,Chiudi Porta
ST_Interaction::ConnectCable,Connect cable,Collega cavo
ST_Interaction::Craft,Craft,Crea
ST_Interaction::Customize,Customize,Personalizza
ST_Interaction::Delete,Delete,Elimina
ST_Interaction::Denied,Denied,Negato
ST_Interaction::Deposit,Deposit,Deposita
ST_Interaction::DepositAll,Deposit all,Deposita tutto
ST_Interaction::DepositSimilar,Deposit similar,Deposita simili
ST_Interaction::Dismantlable,Dismantlable,Smontabile
ST_Interaction::Dismantle,Dismantle,Smonta
ST_Interaction::Down,Down,Giù
ST_Interaction::Drag,Drag,Trascina
ST_Interaction::Drive,Drive,Guida
ST_Interaction::Drop,Drop,Lascia
